Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ff_avg,,,,,,,,,,,,
09-06-2021,26.4,32.4,29.1,77.0,2.2,6.0,5.0,1.0,,,,,,,,,,,,
10-06-2021,26.8,33.0,29.4,76.0,0.0,4.7,5.0,2.0,,,,,,,,,,,,
11-06-2021,26.8,32.0,28.7,79.0,0.0,4.4,5.0,1.0,,,,,,,,,,,,
12-06-2021,25.0,33.8,28.9,78.0,16.0,2.5,4.0,1.0,,,,,,,,,,,,
13-06-2021,25.4,33.6,29.5,76.0,1.0,6.0,5.0,2.0,,,,,,,,,,,,
14-06-2021,27.0,31.8,28.7,78.0,0.0,6.3,3.0,1.0,,,,,,,,,,,,
15-06-2021,26.2,32.5,28.1,78.0,0.4,2.5,5.0,2.0,,,,,,,,,,,,
16-06-2021,25.0,31.2,28.1,80.0,0.0,2.0,3.0,1.0,,,,,,,,,,,,
17-06-2021,25.4,30.8,27.8,83.0,1.4,2.0,4.0,1.0,,,,,,,,,,,,
18-06-2021,26.0,30.4,27.4,84.0,0.2,0.3,3.0,1.0,,,,,,,,,,,,
19-06-2021,25.6,27.6,26.0,92.0,0.9,1.2,5.0,1.0,,,,,,,,,,,,
20-06-2021,24.2,30.8,27.0,83.0,16.7,0.0,5.0,1.0,,,,,,,,,,,,
21-06-2021,25.7,32.0,26.5,85.0,1.6,3.0,7.0,2.0,,,,,,,,,,,,
22-06-2021,25.0,31.2,27.6,79.0,0.0,3.7,3.0,1.0,,,,,,,,,,,,
23-06-2021,25.2,30.8,27.8,81.0,0.0,5.5,5.0,1.0,,,,,,,,,,,,
24-06-2021,25.0,30.2,27.3,81.0,0.0,0.0,5.0,1.0,,,,,,,,,,,,
25-06-2021,25.4,33.0,28.5,78.0,0.0,1.2,4.0,1.0,,,,,,,,,,,,
26-06-2021,25.8,32.6,29.0,78.0,0.0,5.4,4.0,1.0,,,,,,,,,,,,
27-06-2021,26.4,33.0,28.9,78.0,0.0,4.5,6.0,1.0,,,,,,,,,,,,
28-06-2021,25.0,32.6,28.4,78.0,0.0,4.0,4.0,1.0,,,,,,,,,,,,
29-06-2021,25.7,32.2,28.5,74.0,0.0,1.0,7.0,2.0,,,,,,,,,,,,
30-06-2021,26.0,30.2,27.5,82.0,0.4,4.2,4.0,1.0,,,,,,,,,,,,
01-07-2021,26.0,31.0,26.3,86.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,
02-07-2021,24.0,32.4,28.3,75.0,12.0,1.0,4.0,1.0,,,,,,,,,,,,
03-07-2021,26.0,33.8,29.0,73.0,0.0,6.8,3.0,1.0,,,,,,,,,,,,
04-07-2021,25.6,33.8,29.0,74.0,0.0,6.5,4.0,1.0,,,,,,,,,,,,
05-07-2021,26.2,32.4,28.6,76.0,0.0,6.6,4.0,1.0,,,,,,,,,,,,
06-07-2021,25.0,32.2,28.6,74.0,0.0,5.5,3.0,1.0,,,,,,,,,,,,
07-07-2021,26.0,31.8,28.5,70.0,0.0,6.5,5.0,1.0,,,,,,,,,,,,
08-07-2021,25.2,33.2,28.5,69.0,0.0,4.6,3.0,1.0,,,,,,,,,,,,
09-07-2021,25.4,34.0,29.3,71.0,0.0,4.0,7.0,1.0,,,,,,,,,,,,
10-07-2021,25.0,32.6,29.6,73.0,0.0,5.8,3.0,2.0,,,,,,,,,,,,
11-07-2021,26.6,32.0,29.0,77.0,0.0,3.0,6.0,2.0,,,,,,,,,,,,
12-07-2021,26.6,33.4,29.3,69.0,0.0,5.2,4.0,1.0,,,,,,,,,,,,
13-07-2021,24.0,31.0,27.5,78.0,0.0,6.6,7.0,2.0,,,,,,,,,,,,
14-07-2021,25.0,31.6,28.1,75.0,0.0,0.0,5.0,1.0,,,,,,,,,,,,
15-07-2021,25.6,32.0,28.3,75.0,0.0,1.4,7.0,1.0,,,,,,,,,,,,
16-07-2021,25.8,33.0,28.7,68.0,0.0,4.6,3.0,1.0,,,,,,,,,,,,
17-07-2021,26.0,34.0,29.2,69.0,0.0,5.5,4.0,1.0,,,,,,,,,,,,
18-07-2021,24.0,32.6,28.6,72.0,0.0,6.5,5.0,1.0,,,,,,,,,,,,
19-07-2021,26.2,31.8,29.0,75.0,0.0,6.5,3.0,0.0,,,,,,,,,,,,
20-07-2021,26.4,32.4,28.4,79.0,0.0,1.2,4.0,1.0,,,,,,,,,,,,
21-07-2021,26.4,32.6,28.7,77.0,0.0,5.0,5.0,2.0,,,,,,,,,,,,
22-07-2021,25.7,32.0,28.3,78.0,0.0,4.2,4.0,1.0,,,,,,,,,,,,
23-07-2021,25.0,31.0,27.1,82.0,17.8,0.4,7.0,2.0,,,,,,,,,,,,
24-07-2021,25.4,31.0,27.8,81.0,2.5,1.8,4.0,1.0,,,,,,,,,,,,
25-07-2021,24.6,32.6,27.7,79.0,2.5,2.6,5.0,1.0,,,,,,,,,,,,
26-07-2021,24.0,33.2,28.3,69.0,0.0,6.5,4.0,1.0,,,,,,,,,,,,
27-07-2021,24.6,33.6,28.4,66.0,0.0,6.5,5.0,1.0,,,,,,,,,,,,
28-07-2021,25.0,33.6,28.5,64.0,0.0,6.9,4.0,1.0,,,,,,,,,,,,
29-07-2021,25.4,32.8,28.6,67.0,0.0,6.5,5.0,2.0,,,,,,,,,,,,
30-07-2021,25.0,33.0,29.0,72.0,0.0,5.7,5.0,1.0,,,,,,,,,,,,
31-07-2021,26.6,31.6,29.0,70.0,0.0,7.0,6.0,2.0,,,,,,,,,,,,
01-08-2021,25.6,32.0,28.3,78.0,3.3,3.0,5.0,2.0,,,,,,,,,,,,
02-08-2021,25.8,32.0,28.6,76.0,0.0,5.8,8.0,2.0,,,,,,,,,,,,
03-08-2021,25.7,32.4,28.7,75.0,0.0,4.9,4.0,2.0,,,,,,,,,,,,
04-08-2021,25.8,32.4,29.1,70.0,0.0,6.0,8.0,2.0,,,,,,,,,,,,
05-08-2021,26.8,31.0,27.4,81.0,0.0,6.3,5.0,1.0,,,,,,,,,,,,
06-08-2021,24.6,33.0,28.3,72.0,6.2,2.5,6.0,2.0,,,,,,,,,,,,
07-08-2021,25.0,33.4,29.0,74.0,0.0,6.5,4.0,2.0,,,,,,,,,,,,
08-08-2021,26.2,33.4,29.3,74.0,0.0,7.2,5.0,2.0,,,,,,,,,,,,
09-08-2021,26.8,33.0,29.6,75.0,0.0,5.8,5.0,2.0,,,,,,,,,,,,
10-08-2021,24.6,30.8,27.1,84.0,66.5,7.4,4.0,1.0,,,,,,,,,,,,
11-08-2021,24.6,33.2,28.7,74.0,0.0,0.4,4.0,2.0,,,,,,,,,,,,
12-08-2021,25.2,33.8,29.1,64.0,0.0,6.5,5.0,2.0,,,,,,,,,,,,
13-08-2021,25.6,30.4,28.2,76.0,0.0,7.0,6.0,1.0,,,,,,,,,,,,
14-08-2021,26.2,33.6,29.1,72.0,0.0,2.0,5.0,2.0,,,,,,,,,,,,
15-08-2021,25.8,34.4,29.6,68.0,0.0,6.3,5.0,2.0,,,,,,,,,,,,
16-08-2021,26.4,33.6,29.4,67.0,0.0,6.4,5.0,2.0,,,,,,,,,,,,
17-08-2021,27.0,32.6,29.3,71.0,0.0,7.5,6.0,1.0,,,,,,,,,,,,
18-08-2021,27.0,32.0,28.8,73.0,0.0,5.2,7.0,2.0,,,,,,,,,,,,
19-08-2021,25.0,32.4,28.2,75.0,0.0,4.0,5.0,2.0,,,,,,,,,,,,
20-08-2021,25.4,32.4,28.6,72.0,0.0,4.2,7.0,2.0,,,,,,,,,,,,
21-08-2021,26.0,30.8,27.6,77.0,3.7,4.5,7.0,2.0,,,,,,,,,,,,
22-08-2021,25.6,33.4,28.8,74.0,0.0,1.5,4.0,1.0,,,,,,,,,,,,
23-08-2021,25.6,31.8,28.8,77.0,0.0,3.4,6.0,1.0,,,,,,,,,,,,
24-08-2021,26.8,32.2,29.1,72.0,0.0,6.5,8.0,2.0,,,,,,,,,,,,
25-08-2021,26.0,31.8,28.5,68.0,0.0,2.1,4.0,1.0,,,,,,,,,,,,
26-08-2021,26.0,33.0,28.9,66.0,0.0,5.7,8.0,2.0,,,,,,,,,,,,
27-08-2021,25.6,33.2,28.6,71.0,0.0,7.5,4.0,1.0,,,,,,,,,,,,
28-08-2021,26.2,33.4,29.8,63.0,0.0,7.0,3.0,1.0,,,,,,,,,,,,
29-08-2021,27.2,32.0,28.6,72.0,0.0,6.5,4.0,1.0,,,,,,,,,,,,
30-08-2021,25.4,31.6,28.7,77.0,0.0,0.5,7.0,2.0,,,,,,,,,,,,
31-08-2021,26.8,32.6,29.3,79.0,0.0,2.0,4.0,1.0,,,,,,,,,,,,
01-09-2021,26.2,34.0,29.4,70.0,0.0,3.0,6.0,1.0,,,,,,,,,,,,
02-09-2021,26.8,32.2,28.9,71.0,0.0,7.0,4.0,1.0,,,,,,,,,,,,
03-09-2021,26.8,32.4,29.0,70.0,0.0,6.0,4.0,1.0,,,,,,,,,,,,
04-09-2021,25.0,32.0,28.7,70.0,0.0,4.4,4.0,1.0,,,,,,,,,,,,
05-09-2021,26.4,33.2,29.6,67.0,0.0,7.0,7.0,2.0,,,,,,,,,,,,
06-09-2021,27.2,33.4,29.6,72.0,0.0,5.2,5.0,2.0,,,,,,,,,,,,
07-09-2021,27.0,31.4,28.8,74.0,0.0,4.3,4.0,1.0,,,,,,,,,,,,
08-09-2021,25.0,32.0,27.9,78.0,6.9,4.0,7.0,2.0,,,,,,,,,,,,
09-09-2021,23.6,32.4,27.8,74.0,22.0,7.2,7.0,1.0,,,,,,,,,,,,
10-09-2021,24.8,32.8,28.5,64.0,0.0,8.7,3.0,1.0,,,,,,,,,,,,
11-09-2021,26.0,32.4,29.1,70.0,0.0,8.0,3.0,1.0,,,,,,,,,,,,
12-09-2021,27.2,31.2,28.8,76.0,0.0,5.0,3.0,1.0,,,,,,,,,,,,
13-09-2021,26.4,33.2,29.3,73.0,0.0,1.6,5.0,2.0,,,,,,,,,,,,
14-09-2021,24.8,27.6,25.8,89.0,36.7,5.5,4.0,1.0,,,,,,,,,,,,
15-09-2021,24.0,31.8,28.0,82.0,5.7,0.0,7.0,2.0,,,,,,,,,,,,
16-09-2021,25.0,33.6,29.2,77.0,0.0,5.6,5.0,2.0,,,,,,,,,,,,
17-09-2021,26.6,34.2,29.7,72.0,0.0,9.7,4.0,2.0,,,,,,,,,,,,
18-09-2021,26.8,35.0,30.5,63.0,0.0,8.0,3.0,1.0,,,,,,,,,,,,
19-09-2021,27.8,32.4,28.6,76.0,0.0,8.0,5.0,1.0,,,,,,,,,,,,
20-09-2021,26.0,31.8,28.8,72.0,17.0,5.6,5.0,1.0,,,,,,,,,,,,
21-09-2021,25.0,32.6,28.8,71.0,0.0,3.9,5.0,1.0,,,,,,,,,,,,
22-09-2021,26.4,33.8,29.5,69.0,0.0,6.0,4.0,1.0,,,,,,,,,,,,
23-09-2021,27.0,33.8,29.7,69.0,0.0,8.0,6.0,2.0,,,,,,,,,,,,
24-09-2021,25.6,34.0,29.9,69.0,0.0,6.9,4.0,2.0,,,,,,,,,,,,
25-09-2021,27.0,33.6,29.9,73.0,0.0,8.0,5.0,2.0,,,,,,,,,,,,
26-09-2021,27.2,33.0,29.7,74.0,0.0,9.8,5.0,2.0,,,,,,,,,,,,
27-09-2021,26.2,32.6,29.1,79.0,17.6,8.0,4.0,1.0,,,,,,,,,,,,
28-09-2021,25.0,33.2,29.0,80.0,7.5,7.0,5.0,2.0,,,,,,,,,,,,
29-09-2021,26.6,32.6,29.4,74.0,0.0,6.5,5.0,2.0,,,,,,,,,,,,
30-09-2021,27.4,32.4,29.6,72.0,0.0,8.0,6.0,1.0,,,,,,,,,,,,
01-10-2021,26.2,33.6,29.1,75.0,1.5,8.0,5.0,1.0,,,,,,,,,,,,
02-10-2021,26.0,31.4,28.9,75.0,0.0,3.2,3.0,1.0,,,,,,,,,,,,
03-10-2021,25.6,33.2,29.1,69.0,0.0,3.0,7.0,2.0,,,,,,,,,,,,
04-10-2021,26.6,32.4,28.4,75.0,0.0,7.7,6.0,1.0,,,,,,,,,,,,
05-10-2021,25.4,33.0,29.0,66.0,16.2,4.6,6.0,1.0,,,,,,,,,,,,
06-10-2021,25.7,33.2,28.7,77.0,0.0,6.8,4.0,1.0,,,,,,,,,,,,
07-10-2021,25.6,32.4,29.3,66.0,0.0,5.5,8.0,2.0,,,,,,,,,,,,
08-10-2021,25.8,31.6,28.7,72.0,0.0,6.4,5.0,1.0,,,,,,,,,,,,
09-10-2021,26.6,33.8,29.6,70.0,0.0,5.6,7.0,2.0,,,,,,,,,,,,
10-10-2021,26.0,33.4,29.8,72.0,0.0,9.8,5.0,2.0,,,,,,,,,,,,
11-10-2021,26.8,33.6,29.3,70.0,0.0,7.0,9.0,2.0,,,,,,,,,,,,
12-10-2021,26.6,33.0,29.5,68.0,0.0,5.8,5.0,1.0,,,,,,,,,,,,
13-10-2021,27.4,33.4,30.1,68.0,0.0,8.0,5.0,1.0,,,,,,,,,,,,
14-10-2021,25.8,33.2,29.5,72.0,0.0,7.0,8.0,2.0,,,,,,,,,,,,
15-10-2021,27.8,34.2,30.2,71.0,0.0,2.7,5.0,1.0,,,,,,,,,,,,
16-10-2021,26.8,33.6,30.1,70.0,0.0,5.0,5.0,2.0,,,,,,,,,,,,
17-10-2021,26.0,33.8,30.4,72.0,0.0,5.7,3.0,1.0,,,,,,,,,,,,
18-10-2021,25.2,28.4,26.0,90.0,55.3,8.0,2.0,0.0,,,,,,,,,,,,
19-10-2021,24.6,33.2,27.7,77.0,20.7,0.0,5.0,1.0,,,,,,,,,,,,
20-10-2021,26.0,32.6,29.0,74.0,0.0,2.6,4.0,1.0,,,,,,,,,,,,
21-10-2021,26.0,32.0,28.5,83.0,46.5,5.8,5.0,1.0,,,,,,,,,,,,
22-10-2021,26.0,32.4,29.1,77.0,4.0,4.0,5.0,1.0,,,,,,,,,,,,
23-10-2021,26.4,32.8,29.3,72.0,0.0,3.5,5.0,1.0,,,,,,,,,,,,
24-10-2021,27.0,33.2,30.0,73.0,0.0,3.6,4.0,1.0,,,,,,,,,,,,
25-10-2021,27.6,33.2,29.0,75.0,0.0,8.0,4.0,1.0,,,,,,,,,,,,
26-10-2021,26.0,33.8,29.8,72.0,0.0,3.2,5.0,1.0,,,,,,,,,,,,
27-10-2021,26.4,32.8,28.7,80.0,1.2,6.0,7.0,2.0,,,,,,,,,,,,
28-10-2021,25.4,31.4,27.3,86.0,28.1,3.4,4.0,1.0,,,,,,,,,,,,
29-10-2021,25.0,32.8,28.6,74.0,7.8,2.0,5.0,2.0,,,,,,,,,,,,
30-10-2021,26.0,33.0,29.3,73.0,0.0,8.0,6.0,2.0,,,,,,,,,,,,
31-10-2021,26.6,32.8,28.9,77.0,0.8,7.2,4.0,1.0,,,,,,,,,,,,
01-11-2021,26.4,31.4,27.7,84.0,0.0,4.5,4.0,1.0,,,,,,,,,,,,
02-11-2021,25.8,32.6,28.6,76.0,2.0,1.6,5.0,1.0,,,,,,,,,,,,
03-11-2021,25.0,32.6,28.5,78.0,0.0,6.0,4.0,1.0,,,,,,,,,,,,
04-11-2021,26.4,32.6,29.0,77.0,0.6,5.2,5.0,2.0,,,,,,,,,,,,
05-11-2021,26.6,29.8,27.9,82.0,0.0,5.8,2.0,0.0,,,,,,,,,,,,
06-11-2021,26.2,32.8,29.4,76.0,2.0,1.4,6.0,2.0,,,,,,,,,,,,
07-11-2021,26.0,32.4,27.6,84.0,0.0,7.8,7.0,2.0,,,,,,,,,,,,
08-11-2021,25.2,32.2,28.3,79.0,19.2,1.8,3.0,1.0,,,,,,,,,,,,
09-11-2021,25.6,32.0,29.4,78.0,0.0,4.5,4.0,1.0,,,,,,,,,,,,
10-11-2021,26.4,33.4,28.6,76.0,1.9,3.4,6.0,1.0,,,,,,,,,,,,
11-11-2021,25.0,31.6,28.3,77.0,2.0,1.1,6.0,2.0,,,,,,,,,,,,
12-11-2021,26.6,33.6,28.5,74.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,
13-11-2021,24.8,31.6,27.5,85.0,26.4,1.5,3.0,1.0,,,,,,,,,,,,
14-11-2021,25.4,34.6,29.4,76.0,30.3,1.7,5.0,1.0,,,,,,,,,,,,
15-11-2021,26.0,29.6,27.7,80.0,1.0,3.0,4.0,2.0,,,,,,,,,,,,
16-11-2021,26.6,33.6,29.8,67.0,0.0,0.0,4.0,1.0,,,,,,,,,,,,
17-11-2021,26.4,34.0,30.0,71.0,2.4,3.0,4.0,1.0,,,,,,,,,,,,
18-11-2021,27.0,33.8,29.8,71.0,0.0,6.5,4.0,1.0,,,,,,,,,,,,
19-11-2021,25.0,30.6,27.9,74.0,0.0,3.0,5.0,2.0,,,,,,,,,,,,
20-11-2021,26.4,31.8,27.9,78.0,0.0,0.2,7.0,2.0,,,,,,,,,,,,
21-11-2021,25.2,32.4,29.4,73.0,7.0,2.4,5.0,2.0,,,,,,,,,,,,
22-11-2021,27.2,32.8,29.3,74.0,0.0,6.0,5.0,2.0,,,,,,,,,,,,
23-11-2021,25.0,32.4,27.9,76.0,0.0,3.0,8.0,4.0,,,,,,,,,,,,
24-11-2021,25.6,33.8,29.3,62.0,0.0,2.6,4.0,2.0,,,,,,,,,,,,
25-11-2021,26.8,33.8,29.1,73.0,0.0,1.2,6.0,1.0,,,,,,,,,,,,
26-11-2021,25.6,34.0,28.2,80.0,0.0,2.2,5.0,2.0,,,,,,,,,,,,
27-11-2021,25.2,32.6,27.6,78.0,34.0,4.0,4.0,2.0,,,,,,,,,,,,
28-11-2021,24.0,32.8,28.1,74.0,5.0,4.5,8.0,4.0,,,,,,,,,,,,
29-11-2021,25.6,32.4,28.4,76.0,0.3,1.2,4.0,2.0,,,,,,,,,,,,
30-11-2021,26.6,31.8,28.9,75.0,0.0,5.0,6.0,1.0,,,,,,,,,,,,
01-12-2021,25.0,34.6,29.7,66.0,0.0,0.7,7.0,2.0,,,,,,,,,,,,
02-12-2021,27.2,35.2,31.0,64.0,0.0,2.4,4.0,3.0,,,,,,,,,,,,
03-12-2021,27.0,32.4,29.3,74.0,0.0,6.5,5.0,2.0,,,,,,,,,,,,
04-12-2021,27.8,29.0,27.4,78.0,0.0,1.0,4.0,1.0,,,,,,,,,,,,
05-12-2021,25.0,28.2,26.6,82.0,2.5,0.0,3.0,0.0,,,,,,,,,,,,
06-12-2021,24.4,32.0,27.5,80.0,11.9,0.0,5.0,1.0,,,,,,,,,,,,
07-12-2021,24.0,29.0,26.4,86.0,65.6,2.5,3.0,1.0,,,,,,,,,,,,
08-12-2021,24.4,32.6,28.5,80.0,1.5,0.0,5.0,1.0,,,,,,,,,,,,
09-12-2021,25.0,31.0,27.5,87.0,30.5,5.0,5.0,2.0,,,,,,,,,,,,
10-12-2021,24.8,31.8,28.4,81.0,0.6,2.5,5.0,2.0,,,,,,,,,,,,
11-12-2021,25.0,30.6,27.3,84.0,1.6,5.7,3.0,2.0,,,,,,,,,,,,
12-12-2021,25.7,32.8,28.9,76.0,0.0,4.2,7.0,2.0,,,,,,,,,,,,
13-12-2021,25.0,32.0,29.0,76.0,0.0,4.0,5.0,2.0,,,,,,,,,,,,
14-12-2021,26.8,31.6,28.6,79.0,0.0,7.0,8.0,2.0,,,,,,,,,,,,
15-12-2021,26.8,31.4,28.7,79.0,7.4,0.3,4.0,1.0,,,,,,,,,,,,
16-12-2021,26.8,32.6,28.3,81.0,0.0,2.0,5.0,1.0,,,,,,,,,,,,
17-12-2021,25.4,32.4,28.4,79.0,0.0,2.4,5.0,1.0,,,,,,,,,,,,
18-12-2021,25.8,33.6,28.5,76.0,0.4,5.0,6.0,2.0,,,,,,,,,,,,
19-12-2021,26.0,32.6,29.1,80.0,2.4,5.2,3.0,1.0,,,,,,,,,,,,
20-12-2021,26.6,33.0,27.9,84.0,0.0,6.0,4.0,1.0,,,,,,,,,,,,
21-12-2021,25.7,29.8,26.8,88.0,1.5,1.0,5.0,1.0,,,,,,,,,,,,
22-12-2021,24.6,32.6,28.2,80.0,6.8,0.6,4.0,1.0,,,,,,,,,,,,
23-12-2021,25.6,31.6,26.2,88.0,0.0,4.7,3.0,1.0,,,,,,,,,,,,
24-12-2021,24.6,32.6,28.0,78.0,19.7,2.0,5.0,1.0,,,,,,,,,,,,
25-12-2021,25.0,31.4,28.1,81.0,0.0,3.6,3.0,1.0,,,,,,,,,,,,
26-12-2021,24.0,31.4,27.3,78.0,9.4,3.0,3.0,1.0,,,,,,,,,,,,
27-12-2021,24.2,30.8,28.2,77.0,0.0,5.0,7.0,2.0,,,,,,,,,,,,
28-12-2021,26.2,31.6,28.2,82.0,0.0,7.2,8.0,2.0,,,,,,,,,,,,
29-12-2021,24.6,30.8,27.5,84.0,9.0,3.8,4.0,1.0,,,,,,,,,,,,
30-12-2021,26.0,30.2,28.0,84.0,0.0,2.0,5.0,1.0,,,,,,,,,,,,
31-12-2021,25.8,33.6,29.3,77.0,0.8,0.0,4.0,1.0,,,,,,,,,,,,
01-01-2022,25.0,32.4,28.9,75.0,0.5,4.0,3.0,1.0,,,,,,,,,,,,
02-01-2022,26.6,32.4,28.2,82.0,0.0,3.5,6.0,2.0,,,,,,,,,,,,
03-01-2022,25.8,32.8,29.2,72.0,0.0,2.9,5.0,2.0,,,,,,,,,,,,
04-01-2022,25.8,32.4,28.9,71.0,0.0,6.2,5.0,1.0,,,,,,,,,,,,
05-01-2022,26.6,33.0,29.4,75.0,0.0,5.6,5.0,1.0,,,,,,,,,,,,
06-01-2022,25.6,31.8,27.9,86.0,34.5,7.5,5.0,1.0,,,,,,,,,,,,
07-01-2022,25.6,35.0,29.3,74.0,6.8,2.0,5.0,1.0,,,,,,,,,,,,
08-01-2022,26.2,32.4,28.6,77.0,0.3,6.9,4.0,1.0,,,,,,,,,,,,
09-01-2022,26.6,32.6,29.1,77.0,0.0,7.0,8.0,2.0,,,,,,,,,,,,
10-01-2022,25.2,31.8,28.3,78.0,0.0,1.5,7.0,2.0,,,,,,,,,,,,
11-01-2022,24.8,31.4,26.9,86.0,24.0,1.0,7.0,1.0,,,,,,,,,,,,
12-01-2022,24.4,31.2,26.7,87.0,27.2,3.4,7.0,2.0,,,,,,,,,,,,
13-01-2022,24.6,30.8,27.2,84.0,15.6,5.0,6.0,1.0,,,,,,,,,,,,
14-01-2022,24.0,31.4,26.5,88.0,13.0,0.0,4.0,1.0,,,,,,,,,,,,
15-01-2022,24.6,29.4,26.7,86.0,4.0,0.6,5.0,1.0,,,,,,,,,,,,
16-01-2022,25.0,29.0,27.4,87.0,0.0,0.4,6.0,2.0,,,,,,,,,,,,
17-01-2022,25.2,30.8,28.1,82.0,12.8,0.0,6.0,1.0,,,,,,,,,,,,
18-01-2022,25.2,29.0,26.3,92.0,8.1,4.0,6.0,2.0,,,,,,,,,,,,
19-01-2022,24.4,30.2,27.3,84.0,204.0,0.2,8.0,2.0,,,,,,,,,,,,
20-01-2022,24.6,29.0,26.2,83.0,6.6,5.8,4.0,1.0,,,,,,,,,,,,
21-01-2022,24.8,31.0,27.6,79.0,0.0,0.0,7.0,1.0,,,,,,,,,,,,
22-01-2022,25.0,30.4,27.3,82.0,6.0,5.0,6.0,2.0,,,,,,,,,,,,
23-01-2022,24.6,32.8,29.3,75.0,3.2,3.2,9.0,4.0,,,,,,,,,,,,
24-01-2022,26.2,34.4,29.6,72.0,0.0,6.0,7.0,2.0,,,,,,,,,,,,
25-01-2022,26.8,31.4,28.8,80.0,0.0,8.0,5.0,1.0,,,,,,,,,,,,
26-01-2022,25.0,30.0,27.2,83.0,5.2,1.5,4.0,1.0,,,,,,,,,,,,
27-01-2022,25.6,31.8,28.1,80.0,0.0,0.0,5.0,2.0,,,,,,,,,,,,
28-01-2022,25.6,32.4,28.7,78.0,5.2,6.0,5.0,1.0,,,,,,,,,,,,
29-01-2022,25.8,30.8,27.9,80.0,0.0,3.0,6.0,2.0,,,,,,,,,,,,
30-01-2022,25.0,31.8,28.0,81.0,0.0,0.6,7.0,2.0,,,,,,,,,,,,
31-01-2022,26.0,31.6,28.0,78.0,0.0,3.7,9.0,2.0,,,,,,,,,,,,
01-02-2022,26.0,31.2,28.5,81.0,0.0,5.0,3.0,1.0,,,,,,,,,,,,
02-02-2022,24.4,31.2,28.0,82.0,4.0,5.5,7.0,1.0,,,,,,,,,,,,
03-02-2022,26.2,32.0,28.7,78.0,0.0,3.8,4.0,2.0,,,,,,,,,,,,
04-02-2022,23.6,31.0,26.9,86.0,88.3,5.8,7.0,2.0,,,,,,,,,,,,
05-02-2022,25.0,28.6,26.0,90.0,16.3,3.5,3.0,1.0,,,,,,,,,,,,
06-02-2022,25.2,31.4,27.9,81.0,41.5,0.0,8.0,3.0,,,,,,,,,,,,
07-02-2022,25.0,30.4,27.6,82.0,10.0,1.7,6.0,1.0,,,,,,,,,,,,
08-02-2022,25.4,28.0,26.5,91.0,6.5,5.8,6.0,0.0,,,,,,,,,,,,
09-02-2022,24.8,30.8,26.5,83.0,63.8,0.0,8.0,3.0,,,,,,,,,,,,
10-02-2022,24.8,31.2,27.4,78.0,1.2,6.0,6.0,2.0,,,,,,,,,,,,
11-02-2022,24.6,30.8,27.7,79.0,0.0,0.3,7.0,1.0,,,,,,,,,,,,
12-02-2022,25.4,29.6,27.8,81.0,0.4,0.5,7.0,2.0,,,,,,,,,,,,
13-02-2022,26.2,29.4,27.2,85.0,0.0,0.0,6.0,1.0,,,,,,,,,,,,
14-02-2022,25.2,30.6,26.5,86.0,0.0,0.2,6.0,1.0,,,,,,,,,,,,
15-02-2022,24.2,32.6,27.1,88.0,23.5,0.1,5.0,1.0,,,,,,,,,,,,
16-02-2022,25.0,32.6,28.4,77.0,2.4,2.2,5.0,1.0,,,,,,,,,,,,
17-02-2022,24.8,31.0,27.3,85.0,47.5,7.8,4.0,1.0,,,,,,,,,,,,
18-02-2022,25.0,30.0,27.4,88.0,0.8,5.0,3.0,0.0,,,,,,,,,,,,
19-02-2022,25.0,32.4,28.0,84.0,2.7,0.0,4.0,1.0,,,,,,,,,,,,
20-02-2022,25.6,30.8,27.9,83.0,2.8,2.2,6.0,1.0,,,,,,,,,,,,
21-02-2022,26.0,32.4,28.5,74.0,0.8,1.6,5.0,1.0,,,,,,,,,,,,
22-02-2022,25.6,34.4,29.3,74.0,3.0,3.0,8.0,1.0,,,,,,,,,,,,
23-02-2022,24.6,32.2,27.6,79.0,1.0,2.5,5.0,2.0,,,,,,,,,,,,
24-02-2022,24.4,33.2,28.6,67.0,17.8,0.6,7.0,2.0,,,,,,,,,,,,
25-02-2022,26.2,29.8,27.7,73.0,0.0,1.5,4.0,2.0,,,,,,,,,,,,
26-02-2022,24.6,32.4,27.9,75.0,2.5,1.2,5.0,2.0,,,,,,,,,,,,
27-02-2022,25.6,31.2,27.5,79.0,0.0,2.2,7.0,2.0,,,,,,,,,,,,
28-02-2022,25.0,31.0,28.1,78.0,1.0,2.0,8.0,2.0,,,,,,,,,,,,
01-03-2022,24.6,29.2,26.5,86.0,12.6,1.2,5.0,1.0,,,,,,,,,,,,
02-03-2022,24.6,32.4,27.0,84.0,5.2,0.0,4.0,2.0,,,,,,,,,,,,
03-03-2022,25.2,32.4,28.3,78.0,6.6,2.4,8.0,2.0,,,,,,,,,,,,
04-03-2022,25.0,31.6,28.1,78.0,3.7,7.0,6.0,1.0,,,,,,,,,,,,
05-03-2022,25.4,33.4,27.1,78.0,0.0,2.0,8.0,2.0,,,,,,,,,,,,
06-03-2022,25.0,32.8,27.9,77.0,12.1,2.0,7.0,4.0,,,,,,,,,,,,
07-03-2022,26.8,33.0,29.1,71.0,0.0,4.6,8.0,2.0,,,,,,,,,,,,
08-03-2022,25.0,32.0,27.8,80.0,0.0,1.1,5.0,1.0,,,,,,,,,,,,
